ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
9749928,08/23/2014 03:00:00 AM,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,1832.0,18.0,42.0,41.894824927,-87.631788635
10218422,08/23/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,False,False,212.0,2.0,4.0,41.8306972491,-87.614476891
9749464,08/23/2014 10:00:00 AM,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,1135.0,11.0,2.0,41.871149707,-87.687341534
9751639,08/23/2014 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),False,False,1424.0,14.0,1.0,41.906797102,-87.671861659
9761005,08/23/2014 12:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,923.0,9.0,14.0,41.802276047,-87.686713442
9749518,08/23/2014 12:00:00 PM,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,False,True,1511.0,15.0,29.0,41.892255026,-87.767853198
9749528,08/23/2014 12:40:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2513.0,25.0,36.0,41.9093070679,-87.8057666904
9751883,08/23/2014 02:30:00 PM,THEFT,OVER $500,SIDEWALK,False,False,1232.0,12.0,2.0,41.877905955,-87.64987086
9794334,08/23/2014 02:36:00 PM,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,225.0,2.0,3.0,41.795991039,-87.630542489
9750256,08/23/2014 04:42:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,424.0,4.0,7.0,41.734847232,-87.545777045
9749825,08/23/2014 05:28:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,True,False,225.0,2.0,3.0,41.795991039,-87.630542489
9749714,08/23/2014 06:18:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,524.0,5.0,34.0,41.684233272,-87.64621701
9786717,08/23/2014 08:00:00 PM,THEFT,$500 AND UNDER,OTHER,False,False,1231.0,12.0,27.0,41.879049777,-87.657665406
9749888,08/23/2014 09:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1021.0,10.0,24.0,41.860836418,-87.712143774
9750069,08/24/2014 01:20:00 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1731.0,17.0,30.0,41.944627878,-87.727346499
21523,08/24/2014 02:15:00 AM,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,2533.0,25.0,37.0,41.9041072182,-87.7518792228
21524,08/24/2014 03:29:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,933.0,9.0,3.0,41.8024808295,-87.6463488423
21525,08/24/2014 03:43:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,613.0,6.0,21.0,41.7425466735,-87.6438075177
9750074,08/24/2014 04:20:00 AM,BATTERY,SIMPLE,SIDEWALK,False,False,1831.0,18.0,42.0,41.8935832111,-87.635625671
21526,08/24/2014 06:24:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1022.0,10.0,24.0,41.852469289,-87.6991099975
10045138,08/24/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1022.0,10.0,24.0,41.8583724577,-87.7066576737
10655667,08/24/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1231.0,12.0,2.0,,
10041479,08/24/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1235.0,12.0,25.0,41.8566728041,-87.6511064412
9750293,08/24/2014 11:00:00 AM,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,1633.0,16.0,38.0,41.940356495,-87.7701961
9750353,08/24/2014 12:19:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,1513.0,15.0,29.0,41.880965424,-87.771815847
21527,08/24/2014 03:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1531.0,15.0,37.0,41.90110671,-87.7532986261
9750630,08/24/2014 05:06:00 PM,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,ALLEY,False,False,311.0,3.0,20.0,41.781258196,-87.61564898
9750923,08/24/2014 09:24:00 PM,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1533.0,15.0,28.0,41.87671722,-87.750317319
9752024,08/24/2014 10:00:00 PM,THEFT,$500 AND UNDER,STREET,False,False,2211.0,22.0,19.0,41.713023643,-87.6917181649
9750894,08/24/2014 11:25:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,1512.0,15.0,29.0,41.88783267,-87.7686891417
11906447,08/25/2014 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,True,732.0,7.0,6.0,,
21529,08/25/2014 01:09:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,624.0,6.0,8.0,41.7495026296,-87.601087746
10066863,08/25/2014 07:29:00 AM,SEX OFFENSE,INDECENT SOLICITATION/CHILD,RESIDENCE,False,False,1233.0,12.0,2.0,41.8655294545,-87.6762117927
21528,08/25/2014 08:57:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,931.0,9.0,16.0,41.8022190629,-87.6733161224
10458808,08/25/2014 09:00:00 AM,THEFT,FROM BUILDING,ABANDONED BUILDING,False,False,714.0,7.0,15.0,,
9751772,08/25/2014 11:14:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,False,512.0,5.0,34.0,41.701315071,-87.626931073
9752105,08/25/2014 02:00:00 PM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,1421.0,14.0,26.0,41.910172751,-87.702631751
9754490,08/25/2014 02:30:00 PM,THEFT,FROM BUILDING,OTHER,False,False,1932.0,19.0,43.0,41.926215267,-87.649840538
9752109,08/25/2014 05:09:00 PM,THEFT,RETAIL THEFT,DRUG STORE,True,False,225.0,2.0,3.0,41.795991039,-87.630542489
10759384,08/25/2014 08:30:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1024.0,10.0,22.0,,
9752322,08/25/2014 10:30:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,725.0,7.0,16.0,41.77859117,-87.662962869
11272117,08/26/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,512.0,5.0,9.0,,
11296629,08/26/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,631.0,6.0,8.0,,
21530,08/26/2014 01:23:00 AM,HOMICIDE,FIRST DEGREE MURDER,PORCH,True,False,722.0,7.0,6.0,41.7718744826,-87.6387058364
9752450,08/26/2014 01:38:00 AM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2413.0,24.0,50.0,41.996474222,-87.69594212
9754385,08/26/2014 05:30:00 AM,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2212.0,22.0,19.0,41.68801045,-87.667360199
9752565,08/26/2014 05:33:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,732.0,7.0,17.0,41.759775035,-87.642373275
9752590,08/26/2014 06:30:00 AM,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,713.0,7.0,16.0,41.79329893,-87.66456619
11153476,08/26/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,2532.0,25.0,37.0,,
10024142,08/26/2014 09:00:00 AM,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,False,True,1132.0,11.0,24.0,41.870737284,-87.7238483123
9755030,08/26/2014 11:00:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,322.0,3.0,6.0,41.768720328,-87.61533786
9869453,08/26/2014 11:44:35 AM,NARCOTICS,POSS: CRACK,APARTMENT,True,False,321.0,3.0,5.0,,
9789205,08/26/2014 11:44:35 AM,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,True,False,321.0,3.0,5.0,,
9753401,08/26/2014 12:40:00 PM,THEFT,FROM BUILDING,RESTAURANT,False,False,122.0,1.0,2.0,41.878123916,-87.633208786
9753396,08/26/2014 01:25:00 PM,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,True,False,1121.0,11.0,27.0,41.894272184,-87.71262058
9753895,08/26/2014 06:30:00 PM,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,False,False,1513.0,15.0,29.0,41.878218982,-87.769688104
9753876,08/26/2014 10:37:00 PM,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,713.0,7.0,16.0,41.789850121,-87.657194831
10735617,08/27/2014 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1731.0,17.0,30.0,,
11787687,08/27/2014 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,True,True,1021.0,10.0,24.0,41.8617183839,-87.7128474197
9753997,08/27/2014 02:13:00 AM,NARCOTICS,POSS: COCAINE,STREET,True,False,1411.0,14.0,1.0,41.932467355,-87.687906559
9754584,08/27/2014 04:00:00 AM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,921.0,9.0,14.0,,
9755190,08/27/2014 04:00:00 AM,THEFT,OVER $500,APARTMENT,False,False,913.0,9.0,11.0,41.837723084,-87.648698613
9754327,08/27/2014 05:30:00 AM,BATTERY,SIMPLE,APARTMENT,True,False,1632.0,16.0,36.0,41.94781603,-87.797295969
21531,08/27/2014 05:30:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,715.0,7.0,15.0,41.7899190189,-87.6656904026
9754094,08/27/2014 06:20:00 AM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,814.0,8.0,23.0,41.797827897,-87.756339623
9754549,08/27/2014 08:42:00 AM,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,APARTMENT,True,False,1114.0,11.0,28.0,41.884656631,-87.727575684
9754819,08/27/2014 11:00:00 AM,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1833.0,18.0,42.0,41.898767916,-87.624116333
21532,08/27/2014 12:40:00 PM,HOMICIDE,FIRST DEGREE MURDER,PORCH,True,False,1723.0,17.0,39.0,41.9672157039,-87.7206644688
9754716,08/27/2014 01:07:00 PM,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,734.0,7.0,17.0,41.767797366,-87.661469686
10050213,08/27/2014 03:50:00 PM,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,False,False,1824.0,18.0,42.0,41.908962044,-87.6315971277
10911364,08/27/2014 04:00:00 PM,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,813.0,8.0,13.0,,
9755276,08/27/2014 07:26:00 PM,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1112.0,11.0,27.0,41.899947426,-87.721340971
9755288,08/27/2014 07:40:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1221.0,12.0,26.0,41.892248305,-87.678284911
9755281,08/27/2014 08:22:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,True,True,832.0,8.0,15.0,41.775015522,-87.683530209
9755406,08/27/2014 10:11:00 PM,ASSAULT,SIMPLE,SIDEWALK,False,False,933.0,9.0,16.0,41.8041038112,-87.6609144642
9756391,08/27/2014 11:00:00 PM,THEFT,OVER $500,STREET,False,False,131.0,1.0,3.0,41.85514757,-87.6271385568
21533,08/27/2014 11:45:00 PM,HOMICIDE,FIRST DEGREE MURDER,GARAGE,False,False,1023.0,10.0,28.0,41.8563946829,-87.69435799
11275763,08/28/2014 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,624.0,6.0,6.0,,
9755470,08/28/2014 12:55:00 AM,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,2513.0,25.0,29.0,41.91165248,-87.776514093
9755441,08/28/2014 01:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,713.0,7.0,16.0,41.779518521,-87.661046711
11281448,08/28/2014 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,324.0,3.0,8.0,,
9756031,08/28/2014 09:30:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,613.0,6.0,21.0,41.74330766,-87.647152195
9756512,08/28/2014 10:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,2012.0,20.0,40.0,41.979806058,-87.670753516
10220947,08/28/2014 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1522.0,15.0,29.0,41.8775489726,-87.7563427748
10133362,08/28/2014 10:00:00 AM,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,APARTMENT,True,False,1813.0,18.0,43.0,41.9171920991,-87.6521229872
9765388,08/28/2014 10:34:00 AM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,True,False,1533.0,15.0,29.0,,
9756108,08/28/2014 11:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1031.0,10.0,22.0,41.837584758,-87.732874763
9756565,08/28/2014 12:11:00 PM,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,931.0,9.0,20.0,41.805757152,-87.675832628
9756352,08/28/2014 01:48:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,False,1434.0,14.0,32.0,41.916709211,-87.677593923
9764716,08/28/2014 03:00:00 PM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,414.0,4.0,7.0,41.758120892,-87.566354398
10706173,08/28/2014 04:00:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,815.0,8.0,14.0,,
10507029,08/29/2014 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1931.0,19.0,32.0,,
10241022,08/29/2014 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1931.0,19.0,32.0,41.9359707516,-87.6746879514
9855905,08/29/2014 12:01:00 AM,THEFT,OVER $500,OTHER,False,False,1112.0,11.0,27.0,41.8972674933,-87.7179689613
9756900,08/29/2014 01:35:00 AM,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,True,421.0,4.0,7.0,41.754115911,-87.55033154
9756913,08/29/2014 02:30:00 AM,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,2514.0,25.0,31.0,41.93500727,-87.760066403
11902702,08/29/2014 08:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1111.0,11.0,37.0,41.9001584505,-87.7311501914
10081700,08/29/2014 10:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1731.0,17.0,30.0,41.9406654598,-87.7458721306
9757794,08/29/2014 11:28:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1633.0,16.0,38.0,41.947639505,-87.772407434
9762715,08/29/2014 11:30:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,413.0,4.0,8.0,41.728661431,-87.594939083
10030600,08/29/2014 12:00:00 PM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,2032.0,20.0,48.0,41.9743497974,-87.6687175751
10199893,08/29/2014 12:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,832.0,8.0,18.0,41.7621172958,-87.6806217795
11038176,08/29/2014 12:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1221.0,12.0,27.0,,
9758069,08/29/2014 05:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,732.0,7.0,6.0,41.766250369,-87.637171976
9828870,08/29/2014 06:03:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,1021.0,10.0,24.0,,
9827978,08/29/2014 06:12:00 PM,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,False,414.0,4.0,7.0,,
9758145,08/29/2014 08:15:00 PM,BATTERY,SIMPLE,OTHER,True,False,121.0,1.0,42.0,41.8818839328,-87.6400604413
9760887,08/29/2014 09:15:00 PM,THEFT,$500 AND UNDER,GAS STATION,False,False,2521.0,25.0,31.0,41.931761455,-87.746604326
9758335,08/29/2014 11:30:00 PM,ASSAULT,SIMPLE,STREET,False,True,1033.0,10.0,12.0,41.85005345,-87.6974601712
21534,08/29/2014 11:52:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,932.0,9.0,16.0,41.7948866684,-87.6743301655
10310320,08/30/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,False,True,623.0,6.0,6.0,41.7505412572,-87.6165226156
9758399,08/30/2014 01:30:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,True,True,2013.0,20.0,48.0,41.977518475,-87.664786285
21535,08/30/2014 05:41:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2234.0,22.0,34.0,41.6946917086,-87.6521728507
9758593,08/30/2014 05:46:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,511.0,5.0,9.0,41.710457761,-87.623586086
10068736,08/30/2014 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1935.0,19.0,43.0,41.9291374124,-87.6392440072
9764399,08/30/2014 10:00:00 AM,THEFT,$500 AND UNDER,STREET,False,False,133.0,1.0,2.0,41.842912086,-87.623320571
10005324,08/30/2014 12:00:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1225.0,12.0,2.0,41.8769155695,-87.6796165234
10262447,08/30/2014 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,122.0,1.0,42.0,41.8864399392,-87.6324679715
10210348,08/30/2014 12:00:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2523.0,25.0,31.0,41.933592736,-87.730354347
10007554,08/30/2014 12:00:00 PM,THEFT,$500 AND UNDER,APARTMENT,False,False,1723.0,17.0,33.0,41.9618692302,-87.7143842643
9758842,08/30/2014 02:00:00 PM,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,524.0,5.0,34.0,41.684233272,-87.64621701
9762771,08/30/2014 02:00:00 PM,THEFT,OVER $500,APARTMENT,False,False,421.0,4.0,7.0,41.754115911,-87.55033154
9770947,08/30/2014 02:25:00 PM,THEFT,$500 AND UNDER,CTA TRAIN,False,False,124.0,1.0,2.0,,
9758992,08/30/2014 02:49:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,2534.0,25.0,30.0,41.91531915,-87.728310895
9759916,08/30/2014 05:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1924.0,19.0,44.0,41.942461078,-87.655401097
10237740,08/30/2014 05:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1512.0,15.0,29.0,41.8872178311,-87.7720218462
9759230,08/30/2014 10:16:00 PM,THEFT,RETAIL THEFT,GAS STATION,False,False,631.0,6.0,6.0,41.744151668,-87.62434741
21536,08/30/2014 11:48:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,2535.0,25.0,26.0,41.9161005056,-87.7204077491
12812869,08/31/2014 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,734.0,7.0,16.0,,
11643640,08/31/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,2424.0,24.0,49.0,,
10362558,08/31/2014 03:00:00 AM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,False,False,1022.0,10.0,12.0,41.8555249389,-87.6978537996
9760404,08/31/2014 03:20:00 AM,BATTERY,SIMPLE,SIDEWALK,False,False,1924.0,19.0,44.0,41.9449542049,-87.6547056878
21537,08/31/2014 05:34:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1013.0,10.0,22.0,41.8442062966,-87.7280968507
9759726,08/31/2014 12:35:00 PM,CRIMINAL DAMAGE,TO PROPERTY,STREET,True,True,1112.0,11.0,27.0,41.899905918,-87.717682831
9759872,08/31/2014 03:59:00 PM,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1133.0,11.0,28.0,41.877134658,-87.721881801
9764400,08/31/2014 05:00:00 PM,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,True,2511.0,25.0,36.0,41.931483924,-87.806517448
9760417,08/31/2014 06:00:00 PM,ASSAULT,SIMPLE,SIDEWALK,False,False,2511.0,25.0,36.0,41.931483924,-87.806517448
10066065,08/31/2014 10:09:00 PM,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,True,1831.0,18.0,42.0,41.8947106963,-87.6405461379
9760239,08/31/2014 10:14:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,HIGHWAY/EXPRESSWAY,True,False,1612.0,16.0,41.0,,
21538,08/31/2014 10:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2424.0,24.0,49.0,42.0171142622,-87.6843686403
10401330,09/01/2014 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1724.0,17.0,33.0,,
12194769,09/01/2014 12:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,934.0,9.0,20.0,,
10054352,09/01/2014 12:00:00 AM,THEFT,OVER $500,OTHER,False,False,434.0,4.0,10.0,41.6603923376,-87.5887992601
10495021,09/01/2014 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,533.0,5.0,9.0,,
10108848,09/01/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,True,True,1511.0,15.0,29.0,41.8988998924,-87.7691830384
11609606,09/01/2014 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,221.0,2.0,4.0,,
10051647,09/01/2014 12:00:00 AM,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,931.0,9.0,20.0,41.8058136406,-87.6661159284
10586693,09/01/2014 12:00:00 AM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1421.0,14.0,26.0,,
12306927,09/01/2014 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,522.0,5.0,9.0,,
10025575,09/01/2014 12:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,False,2523.0,25.0,30.0,41.932752256,-87.7208804694
12315980,09/01/2014 12:00:00 AM,SEX OFFENSE,OTHER,RESIDENCE,False,True,233.0,2.0,5.0,,
10989716,09/01/2014 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2032.0,20.0,48.0,,
11464639,09/01/2014 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1223.0,12.0,2.0,,
11154722,09/01/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,True,True,923.0,9.0,14.0,,
10318788,09/01/2014 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,1013.0,10.0,22.0,41.8507452055,-87.7279691469
10137458,09/01/2014 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,533.0,5.0,9.0,41.6550122619,-87.6140443169
10401253,09/01/2014 12:00:00 AM,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,True,False,1724.0,17.0,33.0,,
10050046,09/01/2014 12:00:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,2521.0,25.0,31.0,41.9361948229,-87.7431383
10063198,09/01/2014 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,733.0,7.0,17.0,41.764247146,-87.6504516518
11127682,09/01/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,835.0,8.0,18.0,,
10062010,09/01/2014 12:01:00 AM,THEFT,OVER $500,APARTMENT,False,True,1412.0,14.0,35.0,41.9330009208,-87.7074528503
10065904,09/01/2014 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1032.0,10.0,22.0,41.8419445653,-87.7110640839
10265356,09/01/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,823.0,8.0,16.0,41.7839542709,-87.7008453154
10891823,09/01/2014 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,False,1524.0,15.0,37.0,,
10002782,09/01/2014 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1524.0,15.0,37.0,41.8949191521,-87.7572552846
10034814,09/01/2014 12:01:00 AM,BURGLARY,UNLAWFUL ENTRY,OTHER,False,False,1012.0,10.0,24.0,41.8513669511,-87.7377120042
10137269,09/01/2014 12:01:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1833.0,18.0,42.0,41.8991452911,-87.6279102234
11064857,09/01/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,613.0,6.0,21.0,,
12002154,09/01/2014 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,623.0,6.0,6.0,,
9760319,09/01/2014 12:35:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,414.0,4.0,7.0,41.758120892,-87.566354398
